61002;baqu;Les Bayards Quart. du Vent;6.51196888888889;46.9154888888889;ST;;79599;2;;;;;;;;
61001;baqu;Les Bayards Quart. du Vent;6.51191111111111;46.9155438888889;ST;;79599;1;;;;;;;;
35901;pema;Petit-Martel;6.75518805555556;47.0100938888889;ST;;4387;1;;;;;;;;
18402;gent;Gentianes;6.82574694444444;47.09300694444446;ST;;93666;2;;;;;;;;
61102;vecr;Les Verrières Le Crêt-Sud;6.49397694444445;46.90648611111112;ST;;4736;2;;;;;;;;
61101;vecr;Les Verrières Le Crêt-Sud;6.49327194444445;46.906565;ST;;4736;1;;;;;;;;
18502;orme;Ormes;6.82196194444444;47.09347194444446;ST;;93655;2;;;;;;;;
117801;GYMNA;Lycée D.-Rougemont;6.94038;46.99508305555556;ST;;94600;1;;;;;;;;
117802;GYMNA;Lycée D.-Rougemont;6.939605;46.994555;ST;;94600;2;;;;;;;;
61202;vepe;Les Verrières Vy-Perroud;6.48358694444444;46.90545194444444;ST;;93621;2;;;;;;;;
61201;vepe;Les Verrières Vy-Perroud;6.48358694444444;46.90545194444444;ST;;93621;1;;;;;;;;
117901;PROUL;Port-Roulant;6.91313111111111;46.98610611111112;ST;;94601;1;;;;;;;;
117902;PROUL;Port-Roulant;6.91357694444444;46.98638805555556;ST;;94601;2;;;;;;;;
61302;vega;Les Verrières Gare;6.47923388888889;46.905065;ST;;4596;2;;;;;;;;
61301;vega;Les Verrières Gare;6.47916888888889;46.90510111111112;ST;;4596;1;;;;;;;;
18702;muse;Musées;6.82897888888889;47.10120305555556;ST;;93682;2;;;;;;;;
118001;RIVER;Riveraine;6.94676111111111;46.99673111111112;ST;;94602;1;;;;;;;;
118002;RIVER;Riveraine;6.94655305555556;46.99673;ST;;94602;2;;;;;;;;
61402;gafr;Croix-Blanche;6.47355305555556;46.90302611111112;ST;;79601;2;;;;;;;;
61401;gafr;Croix-Blanche;6.47351888888889;46.9030888888889;ST;;79601;1;;;;;;;;
118101;TEVAL;Temple des Valangines;6.91233305555556;46.9913;ST;;94603;1;;;;;;;;
61501;veme;Les Verrières Meudon;6.46450305555556;46.902455;ST;;4597;1;;;;;;;;
61502;veme;Les Verrières Meudon;6.46435194444445;46.90227611111112;ST;;4597;2;;;;;;;;
61602;vedo;Les Verrières Douane;6.45866694444445;46.90080805555556;ST;;4318;2;;;;;;;;
61601;vedo;Les Verrières Douane;6.45863611111111;46.90088611111112;ST;;4318;1;;;;;;;;
61702;vejo;Les Verrières-de-Joux;6.45000805555556;46.896925;ST;;87503;2;;;;;;;;
61701;vejo;Les Verrières-de-Joux;6.44999194444445;46.89696194444444;ST;;87503;1;;;;;;;;
61802;clmi;Frambourg;6.37905388888889;46.87209194444444;ST;;87504;2;;;;;;;;
61801;clmi;Frambourg;6.379045;46.87214194444444;ST;;87504;1;;;;;;;;
61901;PONTA;Pontarlier Gare SNCF;6.35255611111111;46.90116805555556;ST;;619;1;;;;;;;;
115501;MALAD;Maladière;6.94321111111111;46.99550305555556;ST;;93600;1;;;;;;;;
115502;MALAD;Maladière;6.94235305555556;46.99528805555556;ST;;93600;2;;;;;;;;
70001;vill;Villiers;6.97217305555556;47.0748538888889;ST;;4256;1;;;;;;;;
115601;GIBRA;Microcity;6.94526611111111;46.99726611111112;ST;;93601;1;;;;;;;;
115602;GIBRA;Microcity;6.94458305555556;46.99711305555556;ST;;93601;2;;;;;;;;
70101;chey;La Champey;6.96748888888889;47.07317500000002;ST;;79615;1;;;;;;;;
70102;chey;La Champey;6.96747194444444;47.07312194444444;ST;;79615;2;;;;;;;;
115701;FAHYS;Fahys;6.94605194444445;47.00096;ST;;93602;1;;;;;;;;
115702;FAHYS;Fahys;6.945565;47.0008738888889;ST;;93602;2;;;;;;;;
70202;mofo;Temple;6.96067;47.0721138888889;ST;;79614;2;;;;;;;;
70201;mofo;Temple;6.96045388888889;47.07214;ST;;79614;1;;;;;;;;
115801;BAMAIL;Bas-du-Mail;6.94835;46.99727;ST;;93603;1;;;;;;;;
115802;BAMAIL;Bas-du-Mail;6.94835;46.99736;ST;;93603;2;;;;;;;;
70302;post;Dombresson Collège;6.95662388888889;47.07136611111112;ST;;4255;2;;;;;;;;
70301;post;Dombresson Collège;6.95662388888889;47.07136611111112;ST;;4255;1;;;;;;;;
115901;PROUG;Portes-Rouges;6.95086805555556;47.00250194444446;ST;;93604;1;;;;;;;;
115902;PROUG;Portes-Rouges;6.95098194444445;47.0026238888889;ST;;93604;2;;;;;;;;
70402;bacr;Bas des Crêts;6.95388388888889;47.07105305555556;ST;;79613;2;;;;;;;;
70401;bacr;Bas des Crêts;6.95384111111111;47.0711388888889;ST;;79613;1;;;;;;;;
116001;SAR17;Saars 17;6.95311388888889;46.99812611111112;ST;;93605;1;;;;;;;;
116002;SAR17;Saars 17;6.95270388888889;46.99799;ST;;93605;2;;;;;;;;
104401;CARREL;Les Carrels;6.89836;46.98878;ST;;71846;1;;;;;;;;
104402;CARREL;Les Carrels;6.8984;46.98868305555556;ST;;71846;2;;;;;;;;
116101;SAR55;Saars 55;6.95502388888889;46.99901805555556;ST;;93606;1;;;;;;;;
116102;SAR55;Saars 55;6.95500111111111;46.99905694444446;ST;;93606;2;;;;;;;;
116201;SHELE;Ste-Hélène;6.95526305555556;47.004165;ST;;93607;1;;;;;;;;
116202;SHELE;Ste-Hélène;6.955495;47.00450305555556;ST;;93607;2;;;;;;;;
116301;PISCI;Piscines;6.95615;46.99781;ST;;93608;1;;;;;;;;
104501;ECLUSE;Ecluse;6.92711;46.9933188888889;ST;;71848;1;;;;;;;;
104502;ECLUSE;Ecluse;6.92690888888889;46.9932838888889;ST;;71848;2;;;;;;;;
116401;MULET;Ch. des Mulets;6.95769194444445;47.0030888888889;ST;;93609;1;;;;;;;;
116402;MULET;Ch. des Mulets;6.95764305555556;47.0031188888889;ST;;93609;2;;;;;;;;
36001;lest;Le Stand;6.74525305555556;47.00502194444444;ST;;30225;1;;;;;;;;
